TradingDate,TradingPeriod,Benmore,Haywards,Otahuhu
3/10/2020,31,91.34,92.31,102.4
3/10/2020,32,92.64,95.69,106.66
3/10/2020,33,104.98,106.14,115.42
3/10/2020,34,126.64,130.8,142.54
3/10/2020,35,92.89,95.94,106.52
3/10/2020,36,90,92.05,100.37
3/10/2020,37,84.15,85.07,92.75
3/10/2020,38,82.36,85.07,92.75
3/10/2020,39,88.44,91.34,99.6
3/10/2020,40,90.26,93.67,102.52
3/10/2020,41,90.28,93.5,102.58
3/10/2020,42,84.17,86.93,94.75
3/10/2020,43,90.27,93.24,101.89
3/10/2020,44,90,92.96,101.01
3/10/2020,45,90.22,93.19,100.43
3/10/2020,46,77.98,80.54,86.77
3/10/2020,47,77.08,79.61,87.29
3/10/2020,48,63.68,65.78,72.02
4/10/2020,1,76.27,78.78,86.73
4/10/2020,2,70.66,72.98,79.69
4/10/2020,3,53.79,55.55,60.53
4/10/2020,4,47.48,49.04,53.47
4/10/2020,5,31.22,32.25,35.37
4/10/2020,6,32.27,33.33,36.11
4/10/2020,7,31.36,32.39,35.09
4/10/2020,8,31.32,32.35,35.05
4/10/2020,9,30.94,31.95,34.67
4/10/2020,10,31.25,32.28,35.02
4/10/2020,11,45.61,47.11,51.1
4/10/2020,12,64.93,67.07,73.94
4/10/2020,13,88.37,91.28,99.73
4/10/2020,14,89.3,90.69,98.61
4/10/2020,15,90.33,93.3,104.11
4/10/2020,16,92.81,93.93,105.8
4/10/2020,17,97.45,98.37,110.27
4/10/2020,18,95.61,96.43,108.16
4/10/2020,19,107.06,107.98,119.59
4/10/2020,20,124.74,126.14,139.5
4/10/2020,21,123.95,125.29,137.07
4/10/2020,22,129.96,131.13,143.14
4/10/2020,23,129.75,131.05,142.79
4/10/2020,24,129.75,131.19,141.43
4/10/2020,25,124.09,125.48,132.63
4/10/2020,26,107.52,108.65,115.54
4/10/2020,27,107.66,108.48,115.58
4/10/2020,28,92.48,93.3,98.88
4/10/2020,29,91.53,92.3,97.82
4/10/2020,30,91.79,92.53,98.07
4/10/2020,31,92.86,93.62,99.22
4/10/2020,32,80.12,80.72,86.72
4/10/2020,33,90.22,91.04,99.28
4/10/2020,34,90.24,91.05,99.5
4/10/2020,35,90.17,90.96,101.13
4/10/2020,36,90.03,91.71,100
4/10/2020,37,90,91.19,99.77
4/10/2020,38,90,91.31,99.84
4/10/2020,39,90.08,91.31,99.96
4/10/2020,40,90.45,91.24,99.99
4/10/2020,41,105.71,106.62,115.53
4/10/2020,42,93.67,94.5,100.61
4/10/2020,43,108.87,110.13,115.42
4/10/2020,44,94.77,95.6,100.38
4/10/2020,45,125.08,126.43,134.22
4/10/2020,46,90.24,91.34,97.14
4/10/2020,47,55.72,56.21,60.18
4/10/2020,48,52.26,52.71,56.43
5/10/2020,1,50.04,50.61,54.16
5/10/2020,2,70.27,70.79,74.1
5/10/2020,3,47.93,48.29,50.85
5/10/2020,4,40.9,41.26,44.11
5/10/2020,5,39.85,40.21,43.09
5/10/2020,6,39.84,40.2,43.06
5/10/2020,7,33.25,33.54,35.94
5/10/2020,8,34.14,34.45,36.9
5/10/2020,9,39.85,40.21,43.06
5/10/2020,10,40.97,41.33,44.33
5/10/2020,11,54.91,55.4,59.34
5/10/2020,12,90.24,91.02,97.74
5/10/2020,13,107.47,108.52,115.29
5/10/2020,14,90.03,90.83,97.8
5/10/2020,15,100.01,103.29,114.8
5/10/2020,16,119.67,123.6,136.06
5/10/2020,17,130.06,135.24,151.99
5/10/2020,18,130.25,135.33,153.44
5/10/2020,19,130,135.03,151.3
5/10/2020,20,130,135.04,151.38
5/10/2020,21,130,134.94,151.2
5/10/2020,22,129.87,134.14,149.31
5/10/2020,23,130,134.27,150.53
5/10/2020,24,130,134.27,151.05
5/10/2020,25,130,134.27,150.69
5/10/2020,26,130,134.27,150.64
5/10/2020,27,130,134.27,146.94
5/10/2020,28,130,134.27,148.15
5/10/2020,29,130.03,134.3,146.54
5/10/2020,30,130.23,134.51,149.12
5/10/2020,31,137.95,143.17,158.75
5/10/2020,32,130,134.27,146.56
5/10/2020,33,130,134.27,147.45
5/10/2020,34,130.17,135.09,148.27
5/10/2020,35,124.68,128.78,143.28
5/10/2020,36,119.32,123.24,137.43
5/10/2020,37,98.27,101.99,114.96
5/10/2020,38,90.16,93.58,105.27
5/10/2020,39,90.13,93.54,104.4
5/10/2020,40,90.07,93.03,106.26
5/10/2020,41,90.13,93.09,106.3
5/10/2020,42,90.01,92.96,103.32
5/10/2020,43,90.22,93.18,103.39
5/10/2020,44,90.26,93.22,102.2
5/10/2020,45,90.22,93.18,101.29
5/10/2020,46,96.99,98.16,104.62
5/10/2020,47,106.95,108.2,114.3
5/10/2020,48,90.12,91.16,97.57
6/10/2020,1,93.42,94.31,101.2
6/10/2020,2,90.22,91.08,98.05
6/10/2020,3,87.93,88.88,95.69
6/10/2020,4,70.33,71.02,76.53
6/10/2020,5,64,65.87,71.31
6/10/2020,6,55.54,57.37,62.13
6/10/2020,7,49.3,50.92,55.16
6/10/2020,8,33.44,33.74,36.51
6/10/2020,9,63.87,64.46,69.43
6/10/2020,10,64.03,66.14,71.29
6/10/2020,11,63.54,65.63,71.3
6/10/2020,12,90,91.12,97.78
6/10/2020,13,96.09,99.24,106.03
6/10/2020,14,94.22,97.32,105.74
6/10/2020,15,89.96,92.91,102.62
6/10/2020,16,88.28,91.62,102.64
6/10/2020,17,90.17,93.85,106.92
6/10/2020,18,93.38,97.2,110.83
6/10/2020,19,130,135.3,153.1
6/10/2020,20,130,134.97,152.62
6/10/2020,21,130,134.92,152.08
6/10/2020,22,130,134.27,151.12
6/10/2020,23,127.63,131.82,148.67
6/10/2020,24,127.8,132.75,150.31
6/10/2020,25,130,135.03,152.57
6/10/2020,26,124.08,128.9,145.31
6/10/2020,27,123.9,128.6,142.56
6/10/2020,28,119.87,124.42,138.69
6/10/2020,29,120.79,124.75,138.22
6/10/2020,30,123.88,128.58,142.92
6/10/2020,31,130,134.93,150.39
6/10/2020,32,130,135.01,150.46
6/10/2020,33,130.21,135.23,149.02
6/10/2020,34,137.1,142.29,156.18
6/10/2020,35,137.99,143.21,159.76
6/10/2020,36,130,134.27,147.36
6/10/2020,37,104.53,107.96,119.98
6/10/2020,38,93.99,97.55,108.88
6/10/2020,39,92.43,96.02,107.13
6/10/2020,40,94.42,97.52,109.06
6/10/2020,41,100.9,104.22,114.32
6/10/2020,42,95.89,99.04,106.26
6/10/2020,43,116.03,117.13,123.06
6/10/2020,44,95.05,95.98,99.99
6/10/2020,45,116.9,117.99,122.42
6/10/2020,46,94.88,95.96,99.83
6/10/2020,47,108.67,109.5,114.29
6/10/2020,48,94.81,95.54,100.13
7/10/2020,1,90,91.06,96.82
7/10/2020,2,86.06,87.14,93.48
7/10/2020,3,71.52,72.07,77.25
7/10/2020,4,65.8,66.48,71.19
7/10/2020,5,63.57,64.37,68.94
7/10/2020,6,62.74,63.53,68.03
7/10/2020,7,59.21,59.89,64.27
7/10/2020,8,59.27,59.94,64.38
7/10/2020,9,63.82,64.64,69.42
7/10/2020,10,86.7,87.8,94.18
7/10/2020,11,93.28,96.34,103.26
7/10/2020,12,118.37,122.26,128.73
7/10/2020,13,126.73,131.52,140.29
7/10/2020,14,91.76,95.23,102.59
7/10/2020,15,103.79,107.2,114.86
7/10/2020,16,100.32,103.61,110.85
7/10/2020,17,107.07,111.18,119.88
7/10/2020,18,107.12,111.17,119.97
7/10/2020,19,103.18,107.08,115.97
7/10/2020,20,104.45,108.4,117.49
7/10/2020,21,110.33,114.56,127.2
7/10/2020,22,101.17,105.16,117
7/10/2020,23,100.25,104.21,117.01
7/10/2020,24,100.33,104.29,117.04
7/10/2020,25,122.79,127.88,141.91
7/10/2020,26,130,135.36,150.12
7/10/2020,27,130.32,138.05,152.25
7/10/2020,28,130,135.35,148.13
7/10/2020,29,123.26,128.36,140.61
7/10/2020,30,127.24,132.52,144.61
7/10/2020,31,99.19,105.07,116.08
7/10/2020,32,129.88,134.95,146.94
7/10/2020,33,110.09,114.39,124.54
7/10/2020,34,130.12,135.4,147.78
7/10/2020,35,123.23,128.27,140.32
7/10/2020,36,130,135.3,145.72
7/10/2020,37,129.8,134.06,143.28
7/10/2020,38,129.79,134.05,141.81
7/10/2020,39,129.79,134.05,143.08
7/10/2020,40,129.92,134.19,144.61
7/10/2020,41,130,135.11,145.73
7/10/2020,42,130,134.92,142.7
7/10/2020,43,123.2,127.25,134.23
7/10/2020,44,124.88,128.98,133.68
7/10/2020,45,145.37,146.93,150.89
7/10/2020,46,172.82,174.1,177.16
7/10/2020,47,172.89,174.18,178.9
7/10/2020,48,130,130.97,134.41
8/10/2020,1,130,130.97,134.8
8/10/2020,2,129.72,129.03,132.25
8/10/2020,3,130,129.29,132.51
8/10/2020,4,111.79,111.08,114.31
8/10/2020,5,94.66,94.05,97.51
8/10/2020,6,99.35,100.1,104.37
8/10/2020,7,108,108.81,113.14
8/10/2020,8,99.2,99.93,103.91
8/10/2020,9,98.6,99.33,103.62
8/10/2020,10,91.99,92.7,96.74
8/10/2020,11,105.1,106.24,110.82
8/10/2020,12,105.77,106.59,110.09
8/10/2020,13,109.41,110.5,114.28
8/10/2020,14,130,131.45,140.37
8/10/2020,15,102.93,106.31,116.33
8/10/2020,16,129.92,134.19,146.38
8/10/2020,17,130,134.27,149.33
8/10/2020,18,129.49,133.74,145.74
8/10/2020,19,124.7,128.79,141.65
8/10/2020,20,103.76,107.17,116.92
8/10/2020,21,103.78,107.19,116.92
8/10/2020,22,125.66,129.79,142.25
8/10/2020,23,127.11,131.29,142.2
8/10/2020,24,112.8,116.51,126.62
8/10/2020,25,138.29,142.83,155.54
8/10/2020,26,137.89,142.42,155.54
8/10/2020,27,138.59,143.15,154.62
8/10/2020,28,130.13,134.41,147.21
8/10/2020,29,129.73,134,142.8
8/10/2020,30,130,134.27,145.26
8/10/2020,31,129.92,134.19,145.94
8/10/2020,32,128.29,132.51,145.53
8/10/2020,33,127.99,132.83,146.07
8/10/2020,34,129.94,134.21,146.84
8/10/2020,35,125.26,129.38,141.07
8/10/2020,36,130,131.99,142.75
8/10/2020,37,129.66,133.92,146.25
8/10/2020,38,130,134.27,148.86
8/10/2020,39,136.38,140.86,155.42
8/10/2020,40,162.72,168.06,181.41
8/10/2020,41,182.04,183.62,193.64
8/10/2020,42,180.49,182.37,191.92
8/10/2020,43,183.16,185.05,193.45
8/10/2020,44,210.42,212.56,217.79
8/10/2020,45,361.87,359.37,355.85
8/10/2020,46,245.12,243.62,240.52
8/10/2020,47,196.18,195.02,194.14
8/10/2020,48,177.92,176.88,176.09
9/10/2020,1,132.73,133.72,137.13
9/10/2020,2,138,137.09,140.54
9/10/2020,3,130.07,129.17,132.27
9/10/2020,4,112.39,111.63,114.31
9/10/2020,5,111.97,111.23,114.33
9/10/2020,6,107.29,106.6,109.56
9/10/2020,7,95.6,96.32,99.14
9/10/2020,8,105.64,106.43,109.58
9/10/2020,9,110.21,111.03,114.33
9/10/2020,10,115.89,116.76,119.73
9/10/2020,11,140.01,141.26,145.58
9/10/2020,12,172.76,174.26,178.85
9/10/2020,13,150.91,152.2,156.4
9/10/2020,14,130,131.44,134.52
9/10/2020,15,130,134.27,139.86
9/10/2020,16,130.07,135.33,143.71
9/10/2020,17,162.15,168.61,181.33
9/10/2020,18,160.71,167.14,181.34
9/10/2020,19,159.46,165.85,179.78
9/10/2020,20,162.11,168.62,182.65
9/10/2020,21,130,135.36,146.86
9/10/2020,22,130,135.25,147.03
9/10/2020,23,129.97,135.32,147.1
9/10/2020,24,129.96,134.88,145.94
9/10/2020,25,129.8,134.71,145.12
9/10/2020,26,129.56,133.82,141.2
9/10/2020,27,94.86,98.78,105.53
9/10/2020,28,90.1,93.51,100.11
9/10/2020,29,89.87,92.82,99.1
9/10/2020,30,89.84,92.79,98.93
9/10/2020,31,88.81,92.17,99.1
9/10/2020,32,88.81,92.5,99.85
9/10/2020,33,88.82,92.57,99.92
9/10/2020,34,102.7,106.87,115.83
9/10/2020,35,90.14,93.86,102.16
9/10/2020,36,103.2,107.42,115.87
9/10/2020,37,101.84,107.87,116.93
9/10/2020,38,122.07,129.3,139.65
9/10/2020,39,102.01,108.05,116.96
9/10/2020,40,130.13,137.85,149.27
9/10/2020,41,130,137.71,148.48
9/10/2020,42,163.6,173.3,188.38
9/10/2020,43,175.39,182.03,193.41
9/10/2020,44,136.12,141.27,150.02
9/10/2020,45,381.29,393.82,413.2
9/10/2020,46,241.3,249.22,255.16
9/10/2020,47,252.22,254.38,263.44
9/10/2020,48,147.77,149.03,154.46
10/10/2020,1,139.84,144.43,151.54
10/10/2020,2,141.05,145.69,152.73
10/10/2020,3,229.23,236.76,248.31
10/10/2020,4,137.12,141.62,149.09
10/10/2020,5,164.26,169.65,178.51
10/10/2020,6,136.8,141.29,148.54
10/10/2020,7,130.67,134.97,141.92
10/10/2020,8,130.67,134.97,141.92
10/10/2020,9,131.58,135.91,142.87
10/10/2020,10,132.16,136.5,143.66
10/10/2020,11,148.87,153.76,161.6
10/10/2020,12,151.11,156.83,164.94
10/10/2020,13,130.33,135.27,142.98
10/10/2020,14,130.03,134.95,142.77
10/10/2020,15,130,134.92,145.56
10/10/2020,16,130.32,135.26,147.54
10/10/2020,17,130.21,137.93,152.83
10/10/2020,18,130.57,138.32,153.32
10/10/2020,19,148.13,153.74,169.84
10/10/2020,20,318.06,330.1,367.15
10/10/2020,21,318.08,330.12,367.14
10/10/2020,22,146.06,151.59,167.74
10/10/2020,23,147.72,153.32,170.08
10/10/2020,24,185.57,192.59,213.69
10/10/2020,25,170.65,177.11,193.78
10/10/2020,26,148.24,157.02,171.98
10/10/2020,27,130.37,135.3,147.92
10/10/2020,28,130,134.92,146.13
10/10/2020,29,130,134.92,146.1
10/10/2020,30,130.32,135.25,146.46
10/10/2020,31,176.31,182.98,198.31
10/10/2020,32,180.17,186.99,202.69
10/10/2020,33,164.69,170.93,185.33
10/10/2020,34,180.06,190.74,207.05
10/10/2020,35,147.93,156.7,171.88
10/10/2020,36,130,134.92,146.82
10/10/2020,37,130,137.71,150.25
10/10/2020,38,130,137.71,149.09
10/10/2020,39,125.77,133.22,141.93
10/10/2020,40,133.28,142.42,155.13
10/10/2020,41,306,324.15,355.38
10/10/2020,42,320.79,339.81,372.99
10/10/2020,43,147.87,156.64,171.89
10/10/2020,44,180.54,191.24,208.64
10/10/2020,45,371.82,393.86,416.29
10/10/2020,46,337.2,349.96,368.38
10/10/2020,47,175.29,181.92,192.16
10/10/2020,48,140.21,145.51,153.1
11/10/2020,1,130.35,134.64,141.97
11/10/2020,2,104.98,108.42,114.28
11/10/2020,3,91.14,94.13,99.51
11/10/2020,4,107.48,108.4,114.27
11/10/2020,5,107.68,108.6,114.26
11/10/2020,6,107.4,108.32,114.27
11/10/2020,7,107.42,108.33,114.29
11/10/2020,8,96.28,97.1,102.71
11/10/2020,9,107.33,108.25,114.28
11/10/2020,10,108.27,109.2,115.28
11/10/2020,11,108.35,109.28,115.29
11/10/2020,12,109.06,109.99,116.13
11/10/2020,13,108.17,109.09,115.27
11/10/2020,14,95.7,96.52,103.69
11/10/2020,15,93.86,96.94,103.72
11/10/2020,16,93.7,96.78,103.46
11/10/2020,17,108.23,111.79,121.39
11/10/2020,18,120.87,124.84,136.53
11/10/2020,19,130,134.27,145.73
11/10/2020,20,130.23,135.17,147.65
11/10/2020,21,130.23,134.51,145.73
11/10/2020,22,130.39,135.34,147.56
11/10/2020,23,179.84,185.74,202.97
11/10/2020,24,127.65,131.84,142.37
11/10/2020,25,130.36,134.65,145.58
11/10/2020,26,129.98,134.25,144.66
11/10/2020,27,130.37,134.66,145.72
11/10/2020,28,120.93,122.13,132.2
11/10/2020,29,107.18,108.45,116.12
11/10/2020,30,120.89,122.28,130.92
11/10/2020,31,130.34,134.62,144.22
11/10/2020,32,175.74,181.51,196.73
11/10/2020,33,130,134.27,146.31
11/10/2020,34,130,134.27,145.09
11/10/2020,35,130,134.27,147.42
11/10/2020,36,121.81,125.81,138.24
11/10/2020,37,127.71,132.81,146.01
11/10/2020,38,120.93,125.59,137.64
11/10/2020,39,120.85,125.51,137.7
11/10/2020,40,108.82,112.96,124.13
11/10/2020,41,121.86,126.5,139
11/10/2020,42,130,135.01,147.95
11/10/2020,43,130,134.42,146.22
11/10/2020,44,130,134.27,144.09
11/10/2020,45,123.6,127.66,136.02
11/10/2020,46,123.89,125.08,133.14
11/10/2020,47,117.63,118.75,125.26
11/10/2020,48,86.48,87.24,93.37
12/10/2020,1,63.86,64.52,69.13
12/10/2020,2,64.02,64.68,68.24
12/10/2020,3,65.48,66.06,69.68
12/10/2020,4,62.04,62.66,66.94
12/10/2020,5,22.76,22.93,24.57
12/10/2020,6,22.77,22.95,24.6
12/10/2020,7,22.4,22.56,24.15
12/10/2020,8,14.42,14.52,15.54
12/10/2020,9,22.77,22.94,24.57
12/10/2020,10,52.93,53.4,57.29
12/10/2020,11,61.4,61.95,66.27
12/10/2020,12,91.45,92.26,98.39
12/10/2020,13,95.83,96.75,101.33
12/10/2020,14,109.49,110.3,115.63
12/10/2020,15,130.36,131.58,142.36
12/10/2020,16,130.37,131.56,143.87
12/10/2020,17,103.95,105.95,115.96
12/10/2020,18,130,134.27,147.49
12/10/2020,19,130,134.27,148.74
12/10/2020,20,130.04,134.31,148.73
12/10/2020,21,129.98,134.25,146.93
12/10/2020,22,129.88,134.14,146.85
12/10/2020,23,102.19,105.54,115.97
12/10/2020,24,122.72,127.36,140.29
12/10/2020,25,130,134.92,148.46
12/10/2020,26,134.85,139.95,154.99
12/10/2020,27,135.26,140.38,155.25
12/10/2020,28,134.69,139.78,155.07
12/10/2020,29,134.49,139.71,155.07
12/10/2020,30,130,134.92,149.81
12/10/2020,31,129.87,134.78,149.89
12/10/2020,32,130,134.99,150.09
12/10/2020,33,144.72,150.27,167.19
12/10/2020,34,144.9,150.38,167.52
12/10/2020,35,149.95,154.88,171.72
12/10/2020,36,177.27,183.09,196.19
12/10/2020,37,163.83,169.21,181.71
12/10/2020,38,134.96,139.39,151.48
12/10/2020,39,131.49,135.81,149.51
12/10/2020,40,132.94,137.31,149.65
12/10/2020,41,130.13,134.4,144.99
12/10/2020,42,129.66,130.78,139.89
12/10/2020,43,132.93,137.3,145.12
12/10/2020,44,133.86,138.25,144.58
12/10/2020,45,140.28,141.6,144.7
12/10/2020,46,112.64,113.6,115.73
12/10/2020,47,137.77,138.79,143.28
12/10/2020,48,111.34,112.17,115.36
13/10/2020,1,101.29,102.05,104.52
13/10/2020,2,110.5,111.32,114.33
13/10/2020,3,97,97.72,100.25
13/10/2020,4,92.19,92.88,95.26
13/10/2020,5,81.88,82.49,84.61
13/10/2020,6,90,90.88,93.32
13/10/2020,7,23.27,23.9,24.59
13/10/2020,8,14.17,14.52,14.94
13/10/2020,9,14.67,15.04,15.47
13/10/2020,10,23.54,24.17,25
13/10/2020,11,84.71,85.87,88.93
13/10/2020,12,105.34,108.8,115.74
13/10/2020,13,106.21,109.7,114.97
13/10/2020,14,104.18,107.61,115.71
13/10/2020,15,90.56,93.98,102.97
13/10/2020,16,133.35,138.86,154.95
13/10/2020,17,152.36,158.59,176.02
13/10/2020,18,129.71,135.08,152.11
13/10/2020,19,95.92,101.6,116.1
13/10/2020,20,96.1,101.29,116.12
13/10/2020,21,126.64,134.15,154.77
13/10/2020,22,125.65,133.1,153.84
13/10/2020,23,96.53,100.65,115.7
13/10/2020,24,90,93.87,107.86
13/10/2020,25,120.99,126.04,145.16
13/10/2020,26,116.68,121.56,139.82
13/10/2020,27,129.94,134.95,155.34
13/10/2020,28,115.93,120.78,139.95
13/10/2020,29,91.07,94.52,109.16
13/10/2020,30,90.66,94.09,108.66
13/10/2020,31,90.29,93.71,108.21
13/10/2020,32,113.56,117.85,136.61
13/10/2020,33,129.78,134.69,155.11
13/10/2020,34,129.92,134.19,154.57
13/10/2020,35,130,134.27,154.61
13/10/2020,36,167.84,169.73,190.96
13/10/2020,37,147.65,149.15,167.96
13/10/2020,38,130,131.57,148.01
13/10/2020,39,127.46,129.01,144.5
13/10/2020,40,117.65,118.66,132.91
13/10/2020,41,128.3,129.26,143.74
13/10/2020,42,104.64,105.42,115.83
13/10/2020,43,97.38,98.1,107.71
13/10/2020,44,98.91,99.64,107.82
13/10/2020,45,130,130.97,140.3
13/10/2020,46,90,89.53,94.25
13/10/2020,47,78.94,78.51,84.39
13/10/2020,48,17.08,16.97,18.38
14/10/2020,1,0.02,0.02,0.02
14/10/2020,2,0.01,0.01,0.01
14/10/2020,3,0.01,0.01,0.01
14/10/2020,4,0.01,0.01,0.01
14/10/2020,5,0.01,0.01,0.01
14/10/2020,6,0.01,0.01,0.01
14/10/2020,7,0.01,0.01,0.01
14/10/2020,8,0.01,0.01,0.01
14/10/2020,9,0.01,0.01,0.01
14/10/2020,10,31.03,31.26,33.88
14/10/2020,11,80,79.45,86.08
14/10/2020,12,54.8,54.42,58.94
14/10/2020,13,80,80.6,87.48
14/10/2020,14,97.24,98.18,108.03
14/10/2020,15,92.33,93.58,104.9
14/10/2020,16,119.47,122.15,136.9
14/10/2020,17,117.17,121.01,135.78
14/10/2020,18,80,82.63,92.67
14/10/2020,19,79.89,81.3,90.77
14/10/2020,20,80,82.63,92.3
14/10/2020,21,80.01,82.64,92
14/10/2020,22,82.11,84.8,94.57
14/10/2020,23,86.34,89.18,98.72
14/10/2020,24,80.1,82.73,92.33
14/10/2020,25,80,82.63,92.16
14/10/2020,26,80,82.63,91.3
14/10/2020,27,81.52,84.2,93.13
14/10/2020,28,95.99,99.14,108.22
14/10/2020,29,96.4,99.56,108.71
14/10/2020,30,95.43,98.57,108.03
14/10/2020,31,95.21,98.34,107.91
14/10/2020,32,104.07,107.49,117.72
14/10/2020,33,119.8,123.73,134.25
14/10/2020,34,120,123.94,133.98
14/10/2020,35,122.66,124.16,134.28
14/10/2020,36,140.22,141.42,150.53
14/10/2020,37,141.2,142.41,151.29
14/10/2020,38,141.65,142.7,150.54
14/10/2020,39,125.68,126.61,134.49
14/10/2020,40,123.92,124.85,134.09
14/10/2020,41,123.07,124.12,134.69
14/10/2020,42,113.77,114.62,122.24
14/10/2020,43,116.93,116.35,124.17
14/10/2020,44,119.39,118.82,126.73
14/10/2020,45,119.69,119.11,123.76
14/10/2020,46,119.7,118.69,122.69
14/10/2020,47,119.48,118.46,119.91
14/10/2020,48,108.54,105.33,105.75
15/10/2020,1,90.86,90.09,92.66
15/10/2020,2,85.64,84.92,86.66
15/10/2020,3,101.09,100.44,102.33
15/10/2020,4,90.19,89.43,91.83
15/10/2020,5,90.18,89.42,91.83
15/10/2020,6,81.07,80.39,82.85
15/10/2020,7,80,79.32,81.7
15/10/2020,8,79.93,79.39,82.03
15/10/2020,9,79.96,79.42,82.1
15/10/2020,10,79.89,79.34,82
15/10/2020,11,82.81,82.3,86.78
15/10/2020,12,99.32,98.64,103.5
15/10/2020,13,89.03,88.42,92.47
15/10/2020,14,119.45,118.83,123.9
15/10/2020,15,119.94,120.83,131.81
15/10/2020,16,120,121.61,133.2
15/10/2020,17,119.89,121.38,133.12
15/10/2020,18,102.53,103.64,113.6
15/10/2020,19,113.01,113.98,124.06
15/10/2020,20,119.97,121.36,132.51
15/10/2020,21,120,121.4,132.59
15/10/2020,22,120,123.4,135.13
15/10/2020,23,120,121.45,133.82
15/10/2020,24,119.99,123.38,135.25
15/10/2020,25,120,123.94,135.95
15/10/2020,26,120,123.94,135.97
15/10/2020,27,120,123.94,137.36
15/10/2020,28,120,121.09,134.31
15/10/2020,29,120,121.7,135.11
15/10/2020,30,119.92,123.86,137.39
15/10/2020,31,120,123.94,143.13
15/10/2020,32,120.13,124.68,145.03
15/10/2020,33,132.18,137.18,160.35
15/10/2020,34,216.8,223.93,259.06
15/10/2020,35,187.68,193.84,222.65
15/10/2020,36,225.65,233.06,263.98
15/10/2020,37,332.38,343.3,386.55
15/10/2020,38,307.01,317.1,356.15
15/10/2020,39,333.4,344.35,386.65
15/10/2020,40,306.72,316.79,356.18
15/10/2020,41,445.54,449.77,490.62
15/10/2020,42,298.94,301.87,331.46
15/10/2020,43,285.92,288.8,313.83
15/10/2020,44,231.8,233.78,253.57
15/10/2020,45,236.47,238.23,252.64
15/10/2020,46,242.45,240.8,249.22
15/10/2020,47,208.49,207.27,211.87
15/10/2020,48,156.65,155.81,157.52
16/10/2020,1,151.35,150.55,151.19
16/10/2020,2,151.3,150.5,150.91
16/10/2020,3,142.5,141.72,143.49
16/10/2020,4,120.26,121.15,123.41
16/10/2020,5,119.76,119.12,121.05
16/10/2020,6,102.49,103.25,104.93
16/10/2020,7,102.49,103.26,104.95
16/10/2020,8,119.5,120.39,122.25
16/10/2020,9,120.47,121.43,123.34
16/10/2020,10,135.48,137.02,140.06
16/10/2020,11,113.99,115.31,118.37
16/10/2020,12,120.22,121.25,126.41
16/10/2020,13,127.94,129.23,138.9
16/10/2020,14,207.54,209.32,222.26
16/10/2020,15,387.2,399.91,434.31
16/10/2020,16,448.22,462.94,510.06
16/10/2020,17,205.55,213.33,237.53
16/10/2020,18,163.86,170.06,190.38
16/10/2020,19,129.1,133.98,149.76
16/10/2020,20,120,124.54,137.92
16/10/2020,21,120,126.36,140.11
16/10/2020,22,120,124.54,137.51
16/10/2020,23,120,125.01,138.81
16/10/2020,24,119.92,127.03,142.12
16/10/2020,25,120,127.11,142.96
16/10/2020,26,120,127.11,142.48
16/10/2020,27,119.82,126.92,142.3
16/10/2020,28,98.19,104.01,116.88
16/10/2020,29,93.2,98.73,110.93
16/10/2020,30,82.13,87,97.75
16/10/2020,31,81.86,86.71,97.69
16/10/2020,32,81.06,85.87,97.18
16/10/2020,33,83.84,88.81,101.42
16/10/2020,34,97.57,103.35,115.5
16/10/2020,35,86.51,89.91,100.22
16/10/2020,36,91.86,95.33,106.29
16/10/2020,37,86.51,89.78,100.4
16/10/2020,38,86.63,89.91,100.52
16/10/2020,39,92.23,95.26,106.23
16/10/2020,40,117.5,121.95,136
16/10/2020,41,120.25,124.8,140.56
16/10/2020,42,120.23,124.78,139.96
16/10/2020,43,127.58,132.41,147.91
16/10/2020,44,120.14,124.08,138.18
16/10/2020,45,120,121.41,132.37
16/10/2020,46,120,121.41,128.59
16/10/2020,47,120,121.03,127.46
16/10/2020,48,119.98,120.88,124.67
17/10/2020,1,120,121.07,125.78
17/10/2020,2,108.61,109.48,115.33
17/10/2020,3,109.64,110.5,115.28
17/10/2020,4,120,121.07,126.84
17/10/2020,5,120.93,122.01,128.28
17/10/2020,6,120.03,121.11,126.88
17/10/2020,7,120.03,121.07,127.83
17/10/2020,8,120.25,124.2,131.13
17/10/2020,9,127.6,131.8,139.15
17/10/2020,10,132.03,136.37,144.07
17/10/2020,11,131.99,136.33,143.94
17/10/2020,12,131.07,135.37,144.33
17/10/2020,13,172.95,178.63,191.27
17/10/2020,14,138.01,143.23,155.44
17/10/2020,15,133.69,139.14,155.16
17/10/2020,16,152.89,161.95,183.51
17/10/2020,17,135.35,143.38,160.16
